YEAR,CLUSTER,X,Y
2014,5,-11.911265,-8.80577
2014,40,-4.4217,5.5373535
2014,15,-62.00281,-22.867043
2014,16,-55.333637,-45.46546
2018,3,42.043274,-14.267824
2018,31,-19.417791,-50.66169
2018,2,34.141018,-7.5449295
2018,19,7.3236365,13.696362
2018,19,35.484543,-29.110455
2018,6,-14.227217,58.937393
2018,45,-7.917286,11.652085
2018,7,-63.725666,-3.7153938
2018,11,65.94707,33.16959
2018,15,-62.227642,-27.05751
2023,21,4.7909126,-21.022308
2023,46,-32.200676,13.491542
2023,22,-6.0226645,-24.664618
2023,0,20.84205,-82.54007
2023,16,-37.302544,-50.58697
2019,0,21.63597,-82.60347
2019,2,34.66224,-11.444647
2019,6,-17.26054,55.266037
2019,7,-56.22285,25.461962
2019,20,-82.00544,-14.725618
2007,16,-70.76401,-40.222298
2007,1,-10.788472,-78.71779
2007,0,9.6904745,-85.01012
2007,29,-17.652842,-30.538734
2007,29,-23.951693,-24.210537
2018,34,-5.8851414,19.556768
2018,2,-4.9011793,16.420252
2018,13,48.577946,-52.96977
2018,16,-56.478638,-44.26592
2024,16,-41.225563,-37.178753
2024,0,20.052923,-62.33541
2024,50,-73.77246,44.047935
2024,11,60.31186,44.720383
2024,17,5.520934,-32.761932
2024,46,-30.112791,10.384396
2024,19,32.172195,3.4929314
2024,0,-1.6651392,-83.33585
2024,16,-43.097607,-42.828465
2024,6,-33.71209,67.03231
2024,11,65.74941,32.692024
2024,7,-69.23342,1.2962477
2024,25,-51.22883,50.162354
2024,28,65.479416,-31.994099
2024,26,67.47076,16.875393
2024,10,-35.20931,-62.03551
2024,9,74.21373,-1.0007905
2024,9,75.28053,-20.139856
2024,10,16.18195,73.62924
2024,20,-77.626785,-17.151192
2012,16,-60.469715,-51.128967
2012,0,18.810904,-64.67052
2012,17,6.005846,-31.230371
2012,22,-11.754965,-16.272196
2012,11,55.188496,61.065903
2012,23,-35.91463,-33.960773
2013,0,-2.418643,-58.97977
2013,2,21.429962,-16.959223
2013,3,56.604694,3.1362267
2013,19,30.277878,7.0011845
2007,30,16.827026,-34.545334
2007,53,16.891811,-34.371117
2007,53,16.955856,-34.243217
2007,43,32.70503,-51.1144
2007,16,-65.63946,-58.03553
2007,14,-35.42466,-17.447226
2007,48,-35.442898,-17.6235
2018,16,-48.941162,-59.874763
2018,0,14.295099,-71.32605
2018,21,8.729748,-17.642256
2018,36,14.464192,-8.902581
2018,6,-30.563467,62.367012
2018,7,-59.986565,43.62119
2018,9,69.36232,-14.824475
2018,11,38.983215,55.527058
2024,16,-49.525116,-31.546898
2024,1,-10.332886,-84.087395
2024,0,-1.4459854,-58.876263
2024,13,55.03964,-42.088673
2024,2,41.336254,-1.2413317
2024,14,-22.617226,-8.889009
2024,18,-38.519268,19.642838
2024,6,-29.239695,68.322205
2024,5,-22.439665,49.60462
2024,38,-71.814705,-22.76871
2024,40,-58.937916,21.66487
2024,12,-55.194424,-2.4747128
2024,8,-48.140045,-71.68145
2024,11,69.926704,43.695988
2006,51,-17.170208,-40.60798
2006,30,-16.83352,-52.29001
