YEAR,CLUSTER,X,Y
2024,86,-82.61949,13.457288
2024,39,17.773985,29.89557
2024,40,29.039713,7.829634
2024,12,-31.837399,23.36951
2024,80,12.603906,2.7707028
2024,14,-34.900856,62.43393
2024,41,-77.06786,52.61422
2024,29,16.433119,-45.94374
2024,54,65.38095,-38.49055
2024,56,66.145355,-55.966667
2024,55,84.3613,-39.77699
2024,29,16.402397,-45.927948
2024,45,50.652565,-75.90434
2024,6,43.523308,-88.2768
2024,43,0.5995347,-88.30692
2024,53,21.46691,-99.348724
2024,29,16.308279,-45.98801
2024,44,0.42717522,-59.885628
2024,73,16.869228,-45.791286
2024,73,15.541847,-27.907421
2024,73,16.339865,-29.724934
2024,73,15.76186,-28.298046
2024,51,83.89445,-14.446031
2024,2,88.57492,-16.202362
2024,2,83.91147,-24.728281
2024,2,29.82772,-33.187145
2024,28,-40.507927,-73.124916
2017,66,-76.53102,-0.8486892
2017,17,-17.131622,-30.354338
2017,17,-19.40736,-31.513588
2017,63,-27.665157,-74.40086
2017,16,-19.02977,-24.870953
2017,47,-34.455875,9.499604
2017,47,-17.01357,-26.607374
2017,47,-16.893217,-26.626942
2017,17,-16.593973,-26.7325
2017,47,-17.381376,-28.461164
2017,47,-17.498377,-26.570261
2017,79,-43.75976,-5.9513063
2025,65,-30.746878,-66.13267
2025,0,-61.70164,-15.741357
2025,20,0.5051557,81.4452
2025,62,82.3923,9.00082
2025,76,54.791893,44.34409
2025,12,-37.7832,21.377508
2019,39,11.909086,25.709805
2019,24,53.12222,31.170944
2019,9,33.96398,52.55856
2019,9,43.524147,39.09958
2019,24,51.17357,41.481514
2019,14,-33.953407,89.07694
2019,42,54.43535,-45.043854
2019,6,34.483284,-68.07128
2019,41,-96.99647,33.9812
2019,12,-39.05122,30.851065
2023,66,-77.44943,-2.2382152
2023,64,3.4982183,-21.73646
2023,2,2.5321922,-16.594824
2023,64,4.1344957,-24.910479
2023,18,0.61133075,-20.711456
2023,87,-0.72276837,-19.108181
2023,7,-61.507465,-46.00091
2023,65,-32.248196,-70.07849
2019,4,-24.298979,52.85711
2019,50,68.27069,45.001503
2019,61,15.587357,18.628408
2019,80,14.582181,0.56979054
2019,70,18.687246,-67.87586
2019,42,57.683426,-45.773018
2019,36,14.360012,-84.61625
2019,44,2.8819945,-58.748123
2019,17,-6.3548613,-40.12188
2019,7,-61.246605,-41.87455
2019,28,-44.063705,-76.31048
2022,25,11.519427,78.717026
2022,9,45.351974,17.409744
2022,67,64.63035,61.42767
2022,12,-25.031929,19.05971
2022,12,-19.857637,26.183744
2022,14,-42.040096,94.60422
2022,36,48.08879,-50.919598
2022,11,-71.557076,-31.065617
2022,58,-49.04065,-48.62215
2022,7,-72.86684,-55.719063
2022,10,-59.946903,-33.621384
2022,7,-72.96212,-55.541077
2020,32,20.563702,17.714537
2020,32,20.21527,15.72208
2020,32,20.473936,15.386795
2020,12,0.8069961,15.973035
