YEAR,CLUSTER,X,Y
2000,0,52.90057,85.12532
2000,87,-16.29114,36.387577
2000,87,-16.806736,37.87479
2017,79,-34.45469,8.558806
2017,80,-69.273056,52.680744
2017,80,-73.744095,46.458603
2017,73,-71.316,62.919376
2017,67,-17.327297,4.3541102
2017,79,-30.10156,3.2456532
2017,67,-20.538036,-1.2002698
2017,67,-14.41335,-1.6358981
2017,31,-15.171158,-3.3641891
2017,15,-8.713072,-11.755952
2017,12,67.514824,-29.498035
2017,1,8.447857,94.08358
2017,0,59.337543,60.28543
2017,62,-20.38092,-16.43811
2017,10,-79.84519,-9.260535
2017,35,-92.924286,-5.946906
2017,64,-89.72394,-27.134087
2017,10,-86.32858,29.41943
2017,10,-90.36333,31.8514
2017,17,-52.31994,-38.73477
2017,9,-48.16778,-34.421833
2017,66,-5.6233726,44.339817
2017,9,-43.936066,-34.626465
2017,9,-44.039253,-35.63608
2017,9,-22.363823,-57.383938
2017,2,-14.773397,-79.98735
2017,66,-2.4028378,48.541134
2017,8,-4.794883,4.4881864
2017,73,-63.808193,51.75221
2017,41,-42.87952,71.60535
2017,15,-3.1432009,-13.24662
2017,0,57.45586,59.187817
2017,12,82.72618,-43.137283
2017,10,-58.408676,-14.313951
2017,17,-57.353218,-45.1472
2017,47,-43.425625,-45.000153
2017,59,-74.4034,-39.096066
2017,35,-95.256325,-0.63398415
2017,18,-84.11223,-23.8305
2017,10,-85.745865,19.135384
2017,38,-3.8567286,-91.55539
2017,1,-17.583858,71.738396
2017,2,-19.78765,-73.01231
2013,56,14.104547,32.047146
2013,31,-17.673218,62.074722
2006,83,4.2202053,-31.531633
2006,12,91.12341,-16.670963
2015,57,49.434013,-11.19061
2015,40,36.802036,-20.55462
2015,20,9.124994,-49.896053
2015,12,80.808876,-20.01889
2015,10,-67.14131,-6.653081
2015,62,-16.626308,-23.435272
2015,74,58.0848,-42.25067
2020,25,54.102245,-26.758327
2020,55,54.311134,-24.501402
2020,8,14.0713625,2.0994306
2020,43,55.230663,25.458145
2020,0,47.42982,81.26228
2020,12,83.175316,-43.664017
2020,21,-51.966717,4.5208826
2020,69,-62.313454,21.047623
2020,39,49.25265,10.6644
2020,7,48.17644,10.815453
2020,20,-8.318931,-49.272976
2020,12,89.93386,-17.438915
2018,52,55.282543,9.040144
2018,0,39.73279,63.825443
2018,74,58.529705,-40.570633
2018,71,24.568857,-68.55646
2018,23,19.772497,6.6524663
2018,1,-2.2684066,71.38763
2018,36,-58.38449,-25.510963
2018,2,-12.853483,-76.74663
2005,0,51.533283,47.38311
2005,22,26.407991,24.568935
2011,0,53.144756,48.74459
2011,39,53.47043,4.98261
2011,20,-14.831521,-50.92871
2011,43,57.235508,22.363817
2011,12,89.32433,-29.05658
2011,45,42.03317,-80.66458
2022,39,57.578316,-0.71402156
2022,20,4.558409,-45.830467
2022,12,85.34715,-39.82978
2022,10,-49.849846,-17.648115
2008,1,-23.109535,77.21847
2008,0,52.461845,81.575554
2008,79,-29.510813,9.050565
2008,72,-24.422438,6.455708
2008,12,99.319374,-26.559351
2008,15,-4.5128427,-18.809092
2008,26,-47.32601,-9.637554
2008,62,-18.485611,-18.953825
2003,14,65.75608,-3.9774528
2003,15,-9.381663,-20.757008
2003,14,9.906288,-18.783455
2003,14,7.1825156,-19.563593
2003,14,7.184227,-19.56502
2003,14,7.119126,-19.592358
2003,11,-9.887871,-12.220229
2003,41,-40.77032,73.94224
2003,31,-15.590073,-10.079424
2003,74,62.175865,-44.033195
2003,1,-23.148508,84.03835
2003,13,0.6653254,-90.20347
2017,1,-3.0854383,101.757935
2017,0,49.86539,49.44378
2017,25,52.96939,-10.012855
2017,33,18.114218,-49.909515
2017,10,-64.57872,-7.4491415
2017,77,-23.692114,-82.5334
2017,2,-25.52463,-81.21049
2024,39,48.266747,3.2060003
2024,62,-17.427694,-20.361057
2024,81,-32.049973,-36.178596
2024,28,-27.185509,-38.59036
2024,28,-27.152319,-36.561783
2024,8,0.7875031,8.337433
2019,0,48.896645,78.236885
2019,79,-33.83982,11.785921
2019,20,-6.474471,-42.69341
2019,72,-19.62781,5.7788053
2019,31,6.071681,-26.5181
2019,71,25.846409,-70.43198
2019,12,70.794014,-29.554745
2019,2,-16.445225,-78.1028
2019,2,-31.22198,-73.19117
2019,1,-8.421159,80.04915
2019,4,-25.476824,65.65135
2007,0,54.62205,76.0598
2007,11,-41.097538,4.666766
2007,2,-12.501547,-75.81334
2007,2,-32.07446,-71.70351
2007,87,33.217125,-56.4874
2007,42,-24.61721,18.325882
2007,78,33.185333,-56.48503
2007,5,33.22739,-56.479115
2007,64,-90.02759,-14.766019
2017,0,63.72146,55.869972
2017,40,43.35798,4.4529386
2017,10,-69.68409,-3.2033262
2017,78,-27.771559,-31.654049
2017,66,32.65449,-45.405045
2017,0,52.60283,81.65317
2017,55,34.08573,-40.666985
2017,12,74.70639,-18.487709
2017,20,5.426705,-53.196888
2017,78,-28.23665,-30.919144
2017,66,1.003513,52.76895
2017,54,22.64341,48.287315
2017,15,-6.444496,-13.584342
2017,62,-20.417015,-17.699108
2017,10,-65.379616,-16.92847
2017,45,38.337624,-75.860054
2014,56,16.522182,27.699432
2014,4,-19.64383,60.957657
2014,1,3.9855525,99.438446
2018,40,38.02362,-2.5187347
2018,57,47.665173,-13.489049
2018,51,40.242863,23.898232
2018,8,1.1202941,3.077407
2018,68,39.84205,16.959358
2018,20,-7.615232,-48.910152
2018,44,29.419928,50.633427
2018,0,33.617218,79.98689
2018,12,89.51482,-18.180668
2018,10,-64.295586,-17.745777
2018,21,-58.767506,6.7558374
2018,1,-0.049961217,95.357254
2019,7,54.97291,-25.267406
2019,54,27.382465,49.371773
2019,20,7.0385737,-53.334003
2019,12,82.67184,-14.374146
2019,24,26.71812,-86.30532
2019,10,-53.021614,-12.364589
2019,28,-26.97237,-39.483974
2019,66,-2.9622872,58.177998
2017,0,51.369717,52.80593
2017,52,8.750591,29.279755
2017,56,8.434067,35.864315
2017,1,-25.797234,86.33336
2017,56,8.457139,35.707745
2013,79,-28.475412,10.177121
2013,10,-92.399055,27.900755
2015,32,22.085545,-20.914925
2015,0,38.808075,62.12899
2015,33,21.302198,-17.292128
2015,32,16.491198,63.803654
2015,0,38.807896,62.129158
2015,87,38.72787,-13.148451
2015,33,21.34575,-17.290241
2020,6,40.94704,-26.547619
2020,62,-18.299568,-16.866726
2020,12,98.62386,-22.64124
2020,26,-66.54352,8.890016
2020,36,-55.698082,-24.932602
2009,0,53.17265,48.701405
2009,22,26.543749,27.895336
2009,23,25.4913,10.487093
2005,52,57.25903,2.904834
2005,83,30.512218,-19.805561
2005,43,50.486412,23.725864
2005,12,91.94951,-1.6730913
2005,20,14.695365,-53.249638
2003,40,38.149414,-17.60558
2003,44,32.316303,51.608467
2003,8,-0.7313422,4.558237
2003,10,-65.180336,-18.34507
2003,12,64.32931,-26.936876
2008,31,-9.395178,30.655922
2008,1,-13.416009,77.79975
2008,85,-34.824986,-23.058252
2008,85,-34.763546,-24.583735
2013,0,55.276787,81.5872
2013,42,1.2611375,27.612171
2013,32,80.27048,58.454998
2021,0,59.650944,71.394485
2021,29,80.33067,29.840946
2021,29,-46.754612,20.099417
2021,58,-3.7361798,-69.84084
2021,3,-31.10647,54.528126
2021,29,79.26739,25.364012
2021,3,-42.691868,58.65871
2021,1,0.96086246,100.5324
2021,32,25.239668,64.31222
2021,1,-4.782283,81.68492
2021,29,-47.34927,20.13683
2016,87,-18.297525,38.81421
2016,11,-39.62529,26.534254
2016,85,-36.635365,-24.708508
2016,87,-7.2826066,36.396027
2016,26,-44.693325,-6.9442983
2016,81,-40.223137,-10.291861
2016,76,-20.721947,29.489807
2006,31,-12.933738,31.162567
2006,31,-13.011213,31.160471
2006,76,-25.12909,29.488937
2018,57,53.029934,-10.723964
2018,40,37.97812,-21.311852
2018,8,11.896428,2.521429
2018,12,81.87576,-26.040552
2018,10,-61.73941,-12.821903
2018,1,-1.7047591,99.04907
2021,0,52.42135,49.79408
2021,31,-29.91196,42.487087
2021,1,1.2772944,99.60545
2021,0,43.008694,84.28991
2021,15,6.678857,-12.480629
2021,12,71.24333,-23.14429
2021,11,4.6385846,-11.683615
2021,15,4.5009475,-6.6202364
2021,38,-12.227689,-80.25042
2021,4,-20.168617,63.606064
2006,0,67.59519,58.999653
2006,22,24.812819,24.003317
2006,45,40.20616,-82.04525
2006,22,28.473118,21.416605
2006,20,0.9061482,-40.004635
2006,23,12.947528,-2.9226313
2006,15,12.553534,-2.8992395
2006,12,85.9604,-30.192015
2006,1,-22.02499,75.62724
2023,0,59.872623,52.381016
2023,33,35.45145,-27.570778
2023,1,4.2225757,96.56351
2023,33,21.341478,-43.073296
2023,63,55.793922,-58.088276
2023,12,73.263626,-14.665026
2023,2,-31.656467,-81.2161
2023,10,-65.89963,-5.9684396
2023,10,-59.973312,-6.0383964
2023,59,-77.53251,-48.01203
2023,46,-62.44551,-65.81293
2023,34,-61.253895,-51.21075
2023,47,-38.986404,-48.148067
2023,75,-69.32497,4.170188
2023,64,-83.80749,13.104459
2023,10,-94.37079,27.005836
2023,75,-71.1184,1.5540736
2023,48,-102.61164,4.415511
2023,29,-69.40075,32.97161
2023,64,-93.595345,-23.82883
2013,77,42.149105,67.45774
2013,28,-22.146734,-35.356148
2013,19,42.254787,-45.13955
2013,61,21.279238,-32.933537
2013,33,18.56995,-45.984776
2013,5,29.662157,-28.223501
2013,83,29.374369,-26.462667
2013,5,30.079756,-26.480305
2013,33,14.945243,-27.14937
2013,33,28.038006,-49.568176
2013,63,59.754005,-60.43574
2013,12,77.70133,-37.26379
2013,16,19.630075,-74.45102
2013,26,-42.45051,-8.958315
2013,46,-62.490726,-65.810196
2013,34,-64.7614,-56.87138
2013,59,-81.724785,-48.44485
2013,47,-42.7771,-50.92507
2013,37,-58.80727,31.794027
2013,35,-82.49482,12.700472
2013,10,-82.42893,15.038582
2013,1,-1.734885,99.064186
2024,31,-3.2357824,42.036766
2024,0,65.024506,55.75763
2024,12,77.760185,-12.325721
2024,21,-49.67203,-0.04056938
2024,57,49.394135,-7.2911716
2024,43,38.111744,23.861097
2016,19,52.097073,29.21388
2016,0,61.861588,75.240875
2016,40,29.21854,-0.12489034
2016,16,31.524668,-74.74708
2016,36,-53.363464,-24.296524
2016,60,-53.545918,26.573582
2016,5,-36.453445,-0.42187062
2016,89,-37.35307,-88.03148
2016,9,-44.599625,-24.986734
2016,1,-5.627419,93.63077
2006,56,14.253593,37.896786
2006,56,14.849144,37.57357
2006,0,46.58447,69.50338
2006,56,4.326742,35.03277
2006,56,8.813009,40.086285
2006,87,-19.544197,40.582417
2019,9,-27.78011,-6.2379518
2019,9,-26.421404,-8.953081
2019,9,-32.20751,-10.476895
2019,9,-32.809322,-10.931845
2019,9,-32.768284,-10.903665
2005,1,8.480074,94.19803
2005,0,50.61627,81.271225
2005,79,-16.728203,13.117067
2005,79,-29.491861,12.4572735
2005,5,-14.265058,14.435003
2005,86,-62.06881,49.06068
2005,5,-14.2300825,14.335054
2005,72,-12.186771,7.8853016
2005,12,99.57746,-26.47284
2005,27,-60.898434,20.660988
2005,18,-81.13539,-11.854607
2005,17,-59.56184,-38.37244
2005,9,-54.260784,-46.409542
2005,31,-48.243015,-34.464993
2005,10,-91.84716,29.1535
2005,10,-78.44399,16.461023
2005,26,-79.62441,9.553562
2005,2,-22.971266,-78.0521
2022,1,-10.43576,84.76552
2022,0,54.876274,73.293495
2022,39,51.951164,9.124709
2022,12,88.09038,-14.329976
2022,20,1.2286685,-56.298275
2022,24,20.285147,-81.70074
2022,44,30.788626,47.372345
2022,10,-53.113487,-19.037783
2022,15,-7.546635,-13.15442
2022,2,-17.360373,-78.61565
2019,0,48.135715,69.33434
2019,57,21.914145,-18.538721
2019,31,20.301855,-18.905464
2019,12,73.09402,-30.199493
2004,1,2.6310632,74.281654
2004,0,50.295517,56.387257
2004,40,39.154472,8.391356
2004,31,11.974105,-9.793059
2004,8,-3.9431877,5.2689447
2004,15,-4.255902,-16.877964
2004,11,-41.628674,24.915983
2004,70,22.60692,-13.380291
2004,84,-7.7669144,-5.6107354
2004,12,68.44165,-29.58192
2004,71,25.889322,-68.91863
2004,2,-32.136326,-72.29224
2004,26,-43.245007,-9.491071
2004,34,-64.563446,-56.92899
2004,47,-43.897472,-53.854122
2004,59,-81.34684,-44.36027
2004,10,-77.15428,17.244522
2004,64,-96.39973,-26.47951
2004,35,-95.68307,-6.8973393
2004,18,-82.105515,-18.294245
2004,64,-96.38964,-26.478516
2004,35,-99.86947,-1.6072162
2009,23,23.74482,13.968729
2009,23,9.819224,12.195468
2009,15,8.782962,-8.672349
2009,10,-65.3083,-17.43945
2009,20,-1.23846,-43.26304
2009,31,-7.7704425,62.064117
2023,0,71.596535,54.734684
2023,19,40.058765,-38.84737
2023,33,21.449354,-42.941162
2023,61,19.839512,-34.459652
2023,63,55.381416,-62.183914
2023,12,78.489456,-43.028614
2023,33,22.890182,-42.39338
2023,33,23.147127,-42.33578
2006,23,21.039263,14.609549
2006,12,73.831184,-14.899455
2006,8,6.609488,-30.093
2006,10,-59.12923,-10.743236
2006,34,-65.36373,-56.671993
2006,35,-99.74618,-1.2898276
2006,18,-80.349525,-24.213726
2006,18,-80.37493,-24.16539
2006,10,-84.572556,15.145789
2006,27,-68.189896,32.91181
2006,27,-58.99191,8.619113
2006,1,-0.18164085,73.67681
2010,57,42.659187,-11.893514
2023,0,48.977703,78.18829
2023,40,46.383423,2.0588236
2023,8,-1.8405068,1.2822572
2023,43,26.272089,-4.177095
2023,20,5.619902,-55.662537
2023,12,81.06296,-26.908098
2023,27,-53.955963,25.851545
2023,21,-54.64656,2.4760144
2023,46,-58.228592,-34.55473
2023,69,-62.83564,19.553097
2023,10,-81.64,22.433897
2023,18,-86.23732,-20.962826
2023,35,-91.80094,0.8700939
2023,27,-81.73178,-40.486702
2023,9,-44.369125,-25.241209
2023,2,-18.28144,-74.89635
2023,1,7.914203,78.05428
2023,22,22.623434,28.436808
2023,20,2.0495777,-45.735916
2023,43,49.132313,36.064194
2007,0,76.03853,53.67655
2007,55,40.39777,-37.270603
2007,6,37.007286,-24.768156
2007,33,1.6090199,-43.16207
2007,33,24.941418,-41.982555
2007,33,24.864182,-46.266186
2007,12,100.72021,-26.277155
2007,15,-8.229845,-15.321711
2007,1,1.5489956,96.767105
2022,32,14.1322975,58.2975
2022,40,37.81029,4.3474407
2022,51,77.77081,7.7907395
2022,14,67.98752,-0.2711213
2022,52,66.903206,2.5015497
2022,43,64.11321,23.895853
2022,72,-8.320499,7.7447805
2022,68,39.876286,30.602852
2022,32,14.135888,58.22408
2022,7,-8.343184,7.7979918
2022,14,68.1939,-0.0060228836
2022,14,46.595875,18.533653
2022,51,77.83332,8.57522
2022,51,45.502937,18.281725
2022,52,66.90174,2.5044298
2022,53,70.98728,11.718519
2022,53,62.77528,-8.117805
2022,43,64.119576,23.532757
2022,52,61.676136,3.8844695
2022,68,39.812214,30.405054
2022,32,13.977869,58.490704
2022,51,46.495533,18.501228
2022,68,39.8739,30.60265
2022,68,39.2596,29.754707
2022,68,39.18152,29.718096
2022,12,90.607185,-10.487244
2022,20,-8.557857,-45.612965
2021,0,33.320538,71.75383
2021,40,60.683353,-0.41835225
2021,8,3.8765292,3.1101549
2021,68,6.138857,18.896694
2021,7,6.5385976,18.76502
2021,43,2.250198,40.044365
2021,43,59.632023,31.790636
2021,20,-14.843784,-50.38056
2021,15,-9.109208,-12.276634
2021,21,-51.228607,-0.32789806
2021,64,-92.79284,-23.61519
2021,35,-95.65558,-6.212286
2021,29,-71.03111,31.85036
2021,10,-86.18352,20.568962
2021,34,-59.84169,-45.848415
2021,47,-43.872643,-42.294895
2021,59,-72.21277,-42.538067
2023,1,-11.989167,80.43421
2023,0,57.535618,59.262882
2023,39,52.978848,-23.479656
2023,8,4.453657,-0.820491
2023,68,11.982346,-9.477418
2023,20,9.620086,-41.657192
2024,39,49.58064,10.980089
2007,66,-3.4854345,51.363346
2007,0,59.336945,60.286743
2007,40,34.58022,0.50472283
2007,12,95.081985,-24.847366
2007,36,-55.058865,-25.613382
2007,20,1.0717586,-40.468975
2007,15,-8.53161,-19.798264
2007,15,-3.6795232,-12.426616
2007,38,-11.468391,-82.656204
2007,1,-19.267513,73.17114
2020,73,-63.75262,52.404446
2020,67,-20.114569,2.8206701
2020,79,-30.843037,3.3484151
2020,72,-23.018538,2.4905305
2020,26,-43.191986,-11.256432
2020,59,-73.26885,-41.678864
2020,34,-57.23203,-47.673153
2020,17,-47.29011,-42.46297
2020,46,-57.088028,-65.150185
2020,64,-90.87614,-25.970963
2020,64,-91.269485,-27.07262
2020,35,-93.18737,-7.255851
2020,10,-94.18796,32.180935
2002,7,39.053,8.367975
2002,23,6.8820267,12.165038
2002,44,30.295362,52.101135
2002,15,-7.6798215,-16.503225
2002,10,-61.421856,-19.170527
2002,41,-44.694298,69.995834
2001,1,-0.5621451,101.98215
2001,0,68.22463,45.856136
2001,12,76.08132,-20.863585
2001,24,17.711021,-90.49696
2001,40,37.6313,-0.7966014
2001,8,-2.5338166,0.50806344
2001,20,15.565688,-50.51732
2001,43,59.48097,24.07332
2001,2,-24.938717,-91.046715
2001,17,-59.7166,-39.095215
2001,18,-81.07555,-17.237543
2001,10,-85.81073,19.529886
2001,37,-55.650017,37.333298
2023,0,58.586708,77.53963
2023,87,-21.575052,36.890526
2023,1,8.382125,78.070724
2023,76,-25.515423,26.501522
2005,0,50.615982,51.411034
2005,25,30.922691,-9.433939
2005,20,11.753909,-49.606747
2005,70,27.576906,-14.571992
2005,70,24.454304,-14.922847
2005,70,4.3978157,-21.333069
2005,12,90.002266,-31.702042
2005,46,-60.28561,-38.974564
2005,10,-83.905075,26.680624
2005,45,42.031822,-80.664795
2005,4,-19.176453,63.34628
2005,2,-15.006644,-78.94152
2005,1,-1.4307325,72.362236
2015,0,48.730747,78.25497
2015,83,43.72562,-18.572567
2015,43,56.498737,24.072933
2015,15,22.370066,1.136007
2015,83,29.105917,-24.172611
2015,12,91.70748,-7.03953
2015,2,-24.089977,-84.76196
2015,69,-64.51516,21.60689
2021,20,0.03992597,-39.626972
2021,33,16.250584,-54.268364
2021,20,9.962847,-56.818794
2021,33,18.028938,-52.852562
2021,33,23.471132,-42.242683
2021,33,24.86523,-46.310444
2021,61,19.839273,-34.998238
2021,16,29.552755,-73.91492
2021,0,65.6712,56.960716
2011,50,11.043896,80.001045
2011,0,36.94499,60.956547
2011,29,84.500595,26.834677
2011,25,41.588074,-3.9501274
2011,15,4.490138,-6.609291
2011,7,5.0968604,-10.829518
2011,12,68.47135,-16.315752
2011,3,-42.39558,-0.75775665
2011,3,-42.40706,-0.78292847
2011,3,-42.427345,-0.8557675
2011,26,-42.454086,-0.9384835
2011,2,-22.736637,-88.99699
2011,38,-4.4105563,-87.25661
2018,0,56.061565,71.31017
2018,22,27.412638,21.243605
2018,20,7.1025205,-54.40544
2018,23,16.072054,-4.5954638
2018,15,6.386521,-4.021522
2018,44,34.645954,49.585365
2018,12,93.442276,-4.9592037
2018,45,37.76705,-74.57032
2018,10,-57.31692,-16.489338
2018,34,-55.44499,-52.022438
2018,47,-37.2651,-50.541325
2018,59,-72.196594,-42.293705
2018,29,-71.06913,31.826004
2018,18,-80.673546,-18.052057
2018,10,-92.703316,27.990854
2018,38,-11.123259,-81.61628
2018,1,-8.535921,70.152626
2010,0,45.180317,69.241104
2010,7,31.935867,8.508604
2010,7,21.374897,20.854109
2010,12,90.01092,-15.474804
2010,36,-57.43361,-24.060291
2010,60,-52.340466,34.783215
2010,2,-25.16224,-79.92347
2010,1,-12.300904,79.61451
2010,67,6.5590243,8.916249
2021,52,56.727497,4.6441126
2021,40,36.59572,-20.474302
2021,20,-10.968196,-52.90737
2021,44,34.325443,44.311462
2021,12,93.44321,-4.9609833
2021,16,35.749912,-70.701035
2021,10,-67.84852,-10.169628
2021,30,-40.383152,-77.37716
2021,30,-42.01791,-76.13547
2012,42,-32.453926,34.552593
2012,42,-31.588028,35.9878
2012,76,-23.245033,26.852196
2012,27,-27.741179,-26.283377
2023,79,-32.638447,8.579726
2023,80,-71.80105,49.320103
2023,80,-72.23158,48.91912
2023,73,-70.58349,61.885155
2023,67,-18.236996,3.9893062
2023,72,-20.928368,0.35819873
2023,72,-16.985003,2.6714923
2023,72,-29.624779,4.0276837
2017,4,-32.694546,65.78509
2017,50,6.6747217,87.28136
2017,0,89.66214,43.791435
2017,87,-40.821983,14.807654
2017,85,60.650955,42.034187
2017,87,-39.700253,16.788483
2017,31,-39.695557,16.708576
2017,87,-39.68945,16.807669
2017,4,-26.759579,52.821465
2017,65,0.17108735,-74.41646
2017,65,5.196579,-75.73588
2017,82,-18.361692,-99.965546
2021,0,33.72119,73.9231
2021,12,91.881454,-4.4509296
2021,19,38.89665,-45.02788
2008,39,53.05136,8.860192
2008,1,1.5230117,96.612526
2006,22,31.142342,27.236395
2006,23,12.353452,-3.3313582
2007,39,52.024952,9.131701
2007,12,89.865814,-28.936657
2007,0,51.236607,84.90494
2010,66,-3.630626,49.328785
2010,19,39.14623,-46.16794
2010,0,43.27465,75.1599
2010,71,25.90799,-85.54007
2010,41,-44.121025,73.48215
2010,61,22.651566,-28.092539
2010,74,59.863304,-41.049774
2010,63,58.004505,-58.62962
2010,26,-47.81994,-8.015086
2010,47,-42.348793,-50.702587
2010,48,-91.73071,-6.3205605
2010,10,-87.11243,18.928265
2010,29,-71.677956,33.8048
2010,1,-19.586788,76.2713
2023,66,-2.9156199,50.13463
2023,1,-10.641334,84.76055
2023,0,57.57602,75.86228
2023,19,37.22699,-41.926365
2023,5,48.156673,-37.266567
2023,5,48.064274,-37.26869
2023,5,48.337994,-36.97362
2023,33,16.74587,-24.537706
2023,25,18.741465,-24.739883
2023,15,2.6230004,-17.673065
2023,19,28.349455,-49.535164
2023,43,52.107197,29.35101
2023,12,84.17485,-20.584581
2023,63,60.079144,-60.412838
2023,24,19.243671,-81.48638
2023,9,-44.58901,-24.972803
2023,26,-41.95494,-11.048489
2023,17,-56.785362,-33.225445
2023,36,-76.97511,-14.90967
2023,37,-58.59044,35.598263
2023,2,-14.3106985,-80.9664
2023,77,-4.700392,-74.32096
2023,89,-39.36216,-90.55466
2023,2,-29.293287,-70.58513
2024,0,51.88091,49.799324
2024,56,18.088457,27.955254
2024,12,78.04334,-41.63068
2024,4,-18.469687,66.593956
2021,23,27.186514,28.889122
2021,23,17.83241,12.145863
2021,51,39.22199,15.725556
2021,20,-12.117662,-40.036285
2021,12,76.72593,-13.085754
2021,15,-9.095692,-16.085442
2021,21,-54.2742,7.6749563
2023,0,35.420376,72.034485
2023,56,14.278034,29.62712
2023,70,30.088432,-11.51737
2023,56,14.236572,29.700546
2017,50,2.616705,79.545235
2017,4,-22.690287,64.77291
2017,40,33.51573,2.4544299
2017,0,60.808693,51.619503
2017,21,-55.540306,0.5624878
2017,34,-58.603897,-48.7141
2017,47,-43.900562,-52.667095
2017,59,-77.239426,-45.621704
2017,37,-57.72439,34.284397
2017,48,-103.20879,2.9132273
2017,18,-85.09483,-26.242842
2017,10,-87.40637,21.384834
2017,3,-51.125835,21.778784
2017,12,73.395615,-15.134544
2017,45,37.768353,-74.5728
2017,69,-64.91029,23.851154
2017,41,-43.006027,70.579796
2017,62,-21.558502,-17.937565
2017,2,-26.164034,-75.905624
2017,49,-28.20239,-68.05377
2017,49,-27.887447,-68.74313
2017,2,-12.9055395,-76.62709
2017,58,-1.2273082,-66.30677
2017,58,0.43427858,-70.19939
2017,66,12.637451,49.880867
2017,40,34.445724,0.84352016
2017,20,3.6128497,-41.22296
2017,54,3.6964805,-37.18193
2017,20,3.9508207,-37.469715
2017,44,29.53951,47.216656
2017,7,12.614034,49.870445
2017,20,7.4769545,-43.843525
2017,8,8.419432,2.8016913
2017,40,64.557274,24.096653
2017,70,25.207611,-9.857655
2017,57,46.137894,-12.456621
2017,7,42.969913,33.623722
2017,8,7.2000694,16.008223
2017,54,23.855387,45.72806
2017,7,-71.12502,-40.243896
2005,0,90.2926,42.8746
2005,50,7.709736,88.20373
2005,38,0.44610196,-83.879166
2005,3,-40.892033,55.82608
2005,77,-0.23773138,-77.00958
2022,0,46.909775,84.71569
2022,19,35.43177,-43.946976
2022,55,36.046246,-37.15055
2022,43,29.31733,-49.656475
2022,61,28.156967,-33.588467
2022,63,59.68581,-60.45008
2022,21,-54.664776,2.515936
2022,17,-57.10525,-35.479057
2022,18,-78.449585,-11.699535
2022,10,-82.0836,22.332766
2022,28,-25.837801,-39.806034
2022,6,-5.135352,5.6392326
2022,61,20.3417,-33.3511
2022,15,9.037027,-3.101974
2022,15,-3.1196496,-9.795362
2022,9,-45.922737,-32.913624
2022,20,8.500125,-46.270664
2022,12,86.44323,-21.210653
2022,24,20.980719,-82.169334
2022,2,-14.388645,-79.23618
2022,1,-15.778536,77.0898
2022,15,-5.742315,-16.820766
2012,12,93.6742,-21.236082
2012,72,-25.484581,7.646572
2012,67,-3.8452458,10.562308
2012,67,-21.080917,1.2450192
2012,72,-23.334564,0.48554438
2012,72,-23.510073,0.930439
2012,67,-23.492088,-1.6556
2012,72,-23.571129,-1.7367901
2012,20,-8.299334,-41.929737
2012,80,-70.78921,52.64328
2012,80,-76.2176,49.471764
2012,73,-72.33919,63.191227
2012,9,-30.208157,-7.4725356
2012,9,-31.460432,-7.1301165
2012,9,-31.428177,-7.118918
2012,26,-43.468037,-9.311728
2012,17,-56.897907,-44.678352
2012,64,-90.580696,-25.702356
2012,10,-91.32024,28.924894
2012,47,-43.716278,-42.323387
2012,59,-74.52277,-41.99377
2012,35,-93.343796,-6.960552
2022,1,-6.653625,83.44383
2022,0,54.872406,73.32864
2022,22,25.488691,22.961355
2022,20,10.10725,-55.765926
2007,57,48.30754,-8.616987
2007,3,-29.147902,63.58842
2007,4,-29.792849,60.468853
2007,1,-4.978344,92.86624
2020,29,83.16801,31.037483
2020,31,-26.158903,16.717676
2020,0,53.929764,54.339878
2020,42,-24.626514,17.382532
2020,42,-26.184742,16.689102
2020,29,79.00978,25.328728
2021,19,33.851738,-42.355827
2021,55,36.143707,-36.650208
2021,61,30.923298,-34.26876
2021,43,2.539492,40.370453
2021,45,44.60131,-78.96387
2021,74,59.664978,-43.425816
2021,20,7.537311,-52.588306
2021,63,56.161068,-60.80512
2021,34,-58.400837,-56.096176
2021,47,-42.400974,-46.416046
2008,25,52.965225,-0.51726943
2008,83,51.892296,-1.7426344
2008,10,-70.42732,-7.6188436
2008,1,-13.800075,87.41676
2009,22,30.224756,24.62466
2009,20,7.3420167,-52.867783
2009,12,74.08384,-15.076893
2009,24,19.164932,-94.47236
2009,10,-65.30836,-17.439133
2014,0,60.252514,67.50845
2014,56,10.44286,41.89895
2014,56,10.179764,40.406635
2014,56,10.292643,41.81941
2014,56,10.278777,40.32417
2014,56,7.6223254,42.79482
2014,56,7.6466484,42.784695
2014,31,-12.057087,69.048965
2014,1,-21.21662,80.07327
2016,25,44.366047,-3.2347054
2016,40,44.609066,11.570756
2016,32,8.332199,59.29908
2016,23,20.031172,15.882919
2016,23,20.05339,15.877089
2016,10,-68.42663,-6.562241
2016,54,24.500828,48.881508
2017,0,35.772602,69.74523
2017,0,54.672497,77.8768
2017,51,45.83336,14.756817
2017,33,18.602524,-24.691229
2017,23,22.697365,-2.2297852
2017,29,-44.29309,44.674007
2017,12,78.317604,-41.92252
2014,0,41.497673,84.15614
2014,0,76.03886,53.67624
2014,19,39.33181,-44.190617
2014,33,16.599554,-30.974606
2014,32,51.96399,-62.27883
2014,63,57.175247,-59.472107
2014,1,-24.02619,76.5715
2014,50,12.160676,85.60915
2014,4,-23.116085,57.167023
2017,0,56.512012,75.010414
